	yearweek	ACCI	AUTR	INCN	INCU	SUAP	ope_total	inc_grippe	inc_diarrhee	inc_varicelle	has_vacation	temperature_max	temperature_min	temperature_average	total_snow_cm	precipitation_mm
652	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
653	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
654	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
655	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
656	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
657	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
658	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
659	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
660	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
661	201417	88.0	131.0	6.0	110.0	1256.0	1591.0	162	7026	1886	1.0	19.0	4.0	11.14	0.0	4.5
662	201418	83.0	112.0	2.0	90.0	1265.0	1552.0	788	12928	4642	0.0	18.0	3.0	10.57	0.0	12.0
663	201419	83.0	155.0	0.0	82.0	1240.0	1560.0	0	8472	2379	0.0	20.0	4.0	12.57	0.0	5.7
664	201420	88.0	198.0	4.0	92.0	1406.0	1788.0	112	7519	5256	0.0	22.0	4.0	11.57	0.0	2.2
665	201421	97.0	145.0	3.0	84.0	1386.0	1715.0	56	11299	3018	0.0	23.0	5.0	14.14	0.0	8.1
666	201422	67.0	116.0	1.0	79.0	1350.0	1613.0	0	11995	3182	0.0	21.0	6.0	13.43	0.0	2.8
667	201423	109.0	233.0	0.0	96.0	1507.0	1945.0	0	22279	9390	0.0	27.0	7.0	16.29	0.0	2.8
668	201424	103.0	677.0	2.0	96.0	1467.0	2345.0	0	11773	7381	0.0	27.0	9.0	18.0	0.0	8.4
669	201425	89.0	215.0	5.0	118.0	1463.0	1890.0	0	12940	4719	0.0	25.0	9.0	15.86	0.0	0.3
670	201426	132.0	231.0	4.0	133.0	1244.0	1744.0	2650	9847	2958	0.0	25.0	9.0	16.57	0.0	9.6
671	201427	81.0	261.0	4.0	132.0	1323.0	1801.0	2393	8637	2458	1.0	28.0	8.0	17.86	0.0	6.7
672	201427	81.0	261.0	4.0	132.0	1323.0	1801.0	2393	8637	2458	1.0	28.0	8.0	17.86	0.0	6.7
673	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
674	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
675	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
676	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
677	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
678	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
679	201428	79.0	223.0	1.0	94.0	1172.0	1569.0	1188	6182	2635	1.0	21.0	8.0	15.14	0.0	15.8
680	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
681	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
682	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
683	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
684	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
685	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
686	201429	66.0	349.0	7.0	185.0	1319.0	1926.0	1357	6596	1441	1.0	33.0	10.0	21.57	0.0	8.2
687	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
688	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
689	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
690	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
691	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
692	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
693	201430	68.0	269.0	4.0	98.0	1173.0	1612.0	1103	3587	1768	1.0	28.0	14.0	20.0	0.0	10.7
694	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
695	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
696	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
697	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
698	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
699	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
700	201431	78.0	322.0	1.0	91.0	1152.0	1644.0	3289	8538	88	1.0	27.0	12.0	18.71	0.0	10.1
701	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
702	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
703	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
704	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
705	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
706	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
707	201432	75.0	197.0	2.0	72.0	1039.0	1385.0	0	6724	450	1.0	24.0	11.0	18.29	0.0	9.1
708	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
709	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
710	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
711	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
712	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
713	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
714	201433	45.0	162.0	1.0	57.0	923.0	1188.0	0	6597	599	1.0	21.0	10.0	15.57	0.0	12.6
715	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
716	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
717	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
718	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
719	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
720	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
721	201434	52.0	164.0	3.0	76.0	1050.0	1345.0	275	8771	171	1.0	20.0	7.0	14.43	0.0	1.3
722	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
723	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
724	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
725	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
726	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
727	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
728	201435	75.0	182.0	2.0	86.0	1128.0	1473.0	715	9426	780	1.0	24.0	12.0	16.57	0.0	4.7
729	201436	74.0	180.0	5.0	106.0	1269.0	1634.0	1769	8102	2494	1.0	25.0	10.0	17.43	0.0	0.3
730	201437	115.0	171.0	6.0	108.0	1350.0	1750.0	10047	16654	0	0.0	25.0	9.0	16.14	0.0	2.5
731	201438	90.0	154.0	8.0	79.0	1422.0	1753.0	4528	11964	0	0.0	26.0	12.0	18.57	0.0	5.3
732	201439	81.0	148.0	3.0	126.0	1455.0	1813.0	2667	14888	0	0.0	23.0	7.0	14.0	0.0	0.4
733	201440	100.0	123.0	4.0	89.0	1434.0	1750.0	3586	12988	244	0.0	23.0	9.0	16.0	0.0	3.3
734	201441	113.0	131.0	1.0	81.0	1473.0	1799.0	4771	18347	2714	0.0	20.0	7.0	13.43	0.0	19.5
735	201442	118.0	133.0	1.0	84.0	1465.0	1801.0	5966	19362	0	1.0	23.0	7.0	14.57	0.0	2.5
736	201442	118.0	133.0	1.0	84.0	1465.0	1801.0	5966	19362	0	1.0	23.0	7.0	14.57	0.0	2.5
737	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
738	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
739	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
740	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
741	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
742	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
743	201443	72.0	110.0	1.0	108.0	1204.0	1495.0	3938	19397	784	1.0	17.0	6.0	11.57	0.0	2.9
744	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
745	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
746	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
747	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
748	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
749	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
750	201444	84.0	113.0	1.0	109.0	1311.0	1618.0	1398	15750	249	1.0	19.0	6.0	12.43	0.0	2.3
751	201445	91.0	82.0	0.0	86.0	1409.0	1668.0	5834	22821	1465	0.0	15.0	5.0	9.0	0.0	5.4
752	201446	113.0	66.0	1.0	75.0	1399.0	1654.0	4533	18421	108	0.0	14.0	5.0	9.0	0.0	1.7
753	201447	94.0	82.0	2.0	123.0	1471.0	1772.0	4941	30227	0	0.0	14.0	4.0	8.43	0.0	2.9
754	201448	76.0	76.0	0.0	91.0	1531.0	1774.0	9491	27125	392	0.0	13.0	1.0	8.29	0.0	10.2
755	201449	80.0	82.0	1.0	101.0	1565.0	1829.0	11655	33082	538	0.0	6.0	0.0	2.71	0.7	1.6
756	201450	143.0	105.0	0.0	99.0	1494.0	1841.0	12810	38083	1468	0.0	10.0	-1.0	4.71	0.0	8.9
757	201451	110.0	78.0	0.0	88.0	1563.0	1839.0	10068	38524	1201	1.0	13.0	0.0	7.29	0.0	5.5
758	201451	110.0	78.0	0.0	88.0	1563.0	1839.0	10068	38524	1201	1.0	13.0	0.0	7.29	0.0	5.5
759	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
760	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
761	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
762	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
763	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
764	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
765	201452	61.0	108.0	0.0	104.0	1359.0	1632.0	13745	39102	2751	1.0	11.0	-3.0	4.86	0.0	0.9
770	201502	99.0	63.0	0.0	87.0	1470.0	1719.0	25870	27727	2225	0.0	13.0	-2.0	5.43	0.0	0.8
771	201503	79.0	62.0	0.0	114.0	1467.0	1722.0	36413	20292	808	0.0	10.0	1.0	5.29	0.0	4.9
772	201504	75.0	64.0	0.0	89.0	1495.0	1723.0	66054	26160	1581	0.0	5.0	-3.0	0.43	0.2	1.3
773	201505	112.0	62.0	1.0	88.0	1542.0	1805.0	91950	17576	3075	0.0	8.0	0.0	4.0	0.7	3.0
774	201506	75.0	62.0	0.0	118.0	1616.0	1871.0	103790	24590	4785	0.0	6.0	-3.0	0.43	0.4	0.7
775	201507	94.0	60.0	0.0	109.0	1546.0	1809.0	97488	22006	5881	1.0	12.0	-1.0	4.0	0.0	3.9
776	201507	94.0	60.0	0.0	109.0	1546.0	1809.0	97488	22006	5881	1.0	12.0	-1.0	4.0	0.0	3.9
777	201507	94.0	60.0	0.0	109.0	1546.0	1809.0	97488	22006	5881	1.0	12.0	-1.0	4.0	0.0	3.9
778	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
779	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
780	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
781	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
782	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
783	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
784	201508	87.0	52.0	1.0	108.0	1375.0	1623.0	54944	13731	803	1.0	9.0	-1.0	4.0	0.0	1.2
785	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
786	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
787	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
788	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
789	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
790	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
791	201509	90.0	64.0	0.0	83.0	1318.0	1555.0	34510	17673	2520	1.0	11.0	1.0	6.43	0.0	8.9
792	201510	87.0	62.0	0.0	122.0	1461.0	1732.0	24110	19699	2146	0.0	17.0	0.0	6.14	0.0	2.2
793	201511	66.0	59.0	3.0	108.0	1404.0	1640.0	18407	20903	949	0.0	14.0	3.0	7.43	0.0	1.6
794	201512	66.0	60.0	4.0	102.0	1416.0	1648.0	11941	19217	2989	0.0	14.0	2.0	7.0	0.0	2.8
795	201513	84.0	63.0	2.0	87.0	1506.0	1742.0	10092	16458	2310	0.0	15.0	0.0	7.14	0.0	2.7
796	201514	100.0	72.0	2.0	101.0	1463.0	1738.0	7877	15378	3989	0.0	14.0	1.0	8.14	0.0	7.9
797	201515	101.0	78.0	7.0	97.0	1507.0	1790.0	8616	11604	2584	0.0	20.0	2.0	10.57	0.0	0.2
798	201516	91.0	96.0	9.0	133.0	1501.0	1830.0	761	20507	6729	1.0	22.0	5.0	11.71	0.0	6.5
799	201516	91.0	96.0	9.0	133.0	1501.0	1830.0	761	20507	6729	1.0	22.0	5.0	11.71	0.0	6.5
800	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
801	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
802	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
803	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
804	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
805	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
806	201517	82.0	65.0	13.0	150.0	1245.0	1555.0	530	10763	5082	1.0	21.0	6.0	13.57	0.0	3.4
807	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
808	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
809	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
810	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
811	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
812	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
813	201518	130.0	86.0	2.0	93.0	1236.0	1547.0	0	7583	2609	1.0	18.0	5.0	10.57	0.0	21.2
814	201519	71.0	91.0	2.0	91.0	1421.0	1676.0	2258	7393	2784	0.0	21.0	6.0	14.0	0.0	1.9
815	201520	81.0	83.0	1.0	89.0	1365.0	1619.0	3025	7020	787	0.0	27.0	4.0	13.57	0.0	2.5
816	201521	86.0	99.0	0.0	87.0	1419.0	1691.0	1498	16102	9221	0.0	20.0	4.0	12.0	0.0	3.9
817	201522	95.0	91.0	4.0	108.0	1446.0	1744.0	955	14263	1507	0.0	20.0	7.0	13.43	0.0	3.3
818	201523	113.0	86.0	7.0	132.0	1578.0	1916.0	1091	9810	4020	0.0	31.0	7.0	16.43	0.0	0.7
819	201524	111.0	104.0	8.0	132.0	1556.0	1911.0	1544	10454	6075	0.0	27.0	8.0	17.57	0.0	6.1
820	201525	88.0	94.0	13.0	117.0	1474.0	1786.0	577	12586	4671	0.0	22.0	8.0	15.57	0.0	0.4
821	201526	110.0	111.0	43.0	156.0	1426.0	1846.0	1761	9939	6392	0.0	30.0	7.0	17.71	0.0	0.4
822	201527	101.0	173.0	39.0	159.0	1639.0	2111.0	983	12322	3169	1.0	37.0	13.0	24.29	0.0	4.0
823	201527	101.0	173.0	39.0	159.0	1639.0	2111.0	983	12322	3169	1.0	37.0	13.0	24.29	0.0	4.0
824	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
825	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
826	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
827	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
828	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
829	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
830	201528	92.0	108.0	27.0	160.0	1364.0	1751.0	532	7648	1259	1.0	29.0	10.0	19.43	0.0	0.0
831	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
832	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
833	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
834	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
835	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
836	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
837	201529	90.0	135.0	50.0	296.0	1310.0	1881.0	859	15025	1406	1.0	36.0	15.0	22.0	0.0	6.7
838	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
839	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
840	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
841	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
842	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
843	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
844	201530	90.0	151.0	15.0	116.0	1236.0	1608.0	1028	7982	1653	1.0	28.0	10.0	19.71	0.0	2.2
845	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
846	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
847	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
848	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
849	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
850	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
851	201531	56.0	100.0	19.0	125.0	1133.0	1433.0	476	6896	739	1.0	29.0	10.0	17.0	0.0	1.0
852	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
853	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
854	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
855	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
856	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
857	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
858	201532	57.0	126.0	22.0	121.0	1133.0	1459.0	0	12643	1681	1.0	33.0	13.0	22.0	0.0	2.9
859	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
860	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
861	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
862	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
863	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
864	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
865	201533	58.0	135.0	5.0	92.0	1073.0	1363.0	0	5300	1580	1.0	33.0	13.0	21.0	0.0	11.1
866	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
867	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
868	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
869	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
870	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
871	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
872	201534	51.0	79.0	16.0	97.0	1028.0	1271.0	0	6434	1204	1.0	31.0	12.0	19.71	0.0	4.1
873	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
874	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
